provider,instance_id,instance_family,instance_type,vcpus,memory_gib,region,zone,price_per_hour,spot_price_per_hour,gpu_model,gpu_count
Azure,Standard_E32-16s_v4,E32-16s,Standard_E32-16s_v4,32,256.0,eastus,,0.403,,,0.0
Azure,Standard_E16_v3,E16,Standard_E16_v3,16,128.0,eastus,,0.202,,,0.0
Azure,Standard_E96bds_v5,E96bds,Standard_E96bds_v5,96,672.0,eastus,,8.016,,,0.0
Azure,Standard_E48as_v4,E48as,Standard_E48as_v4,48,384.0,eastus,,3.024,,,0.0
Azure,Standard_D2ds_v5,D2ds,Standard_D2ds_v5,2,8.0,eastus,,,0.019142,,0.0
Azure,Standard_E96ds_v5,E96ds,Standard_E96ds_v5,96,672.0,eastus,,1.382,,,0.0
Azure,Standard_M176bs_v3,M176bs,Standard_M176bs_v3,176,1536.0,eastus,,15.34,,,0.0
Azure,Standard_D2_v2,D2,Standard_D2_v2,2,7.0,eastus,,0.146,,,0.0
Azure,Standard_D4ads_v5,D4ads,Standard_D4ads_v5,4,16.0,eastus,,,0.02884,,0.0
Azure,Standard_DC48ads_v5,DC48ads,Standard_DC48ads_v5,48,192.0,eastus,,2.472,,,0.0
Azure,Standard_E64-16s_v5,E64-16s,Standard_E64-16s_v5,64,512.0,eastus,,,0.651974,,0.0
Azure,Standard_D2lds_v5,D2lds,Standard_D2lds_v5,2,4.0,eastus,,0.0192,,,0.0
Azure,Standard_F4s,F4s,Standard_F4s,4,8.0,eastus,,0.199,,,0.0
Azure,Standard_B4pls_v2,B4pls,Standard_B4pls_v2,4,8.0,eastus,,,0.057989,,0.0
Azure,Standard_D1,D1,Standard_D1,1,3.5,eastus,,0.077,,,0.0
Azure,Standard_E64as_v4,E64as,Standard_E64as_v4,64,512.0,eastus,,0.806,,,0.0
Azure,Standard_ND96amsr_A100_v4,ND96amsr,Standard_ND96amsr_A100_v4,96,1800.0,eastus,,6.554,,Unknown,8.0
Azure,Standard_DC32as_cc_v5,DC32as,Standard_DC32as_cc_v5,32,128.0,eastus,,1.376,,,0.0
